Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454440.814,-3431.08,3.734,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.701919264,0.000646501,218.9750841,0.0,192.9,279.2,,19.33375783
2454440.818,-1577.208,3.725,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.700809584,0.000642348,11.07042945,-47.80605759,193.9,279.2,,19.33247592
2457041.727,581.211,1.953,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.701315914,0.000356217,593.1279717,1805.711238,356.9,600.0015,,25.7194254
2457041.786,497.797,2.787,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.700063792,0.000542474,67.93837968,0.0,236.5,300.0019,,25.6440083
2457041.789,502.006,2.649,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.699973175,0.000515592,43.81365665,-15081.14412,248.5,300.0004,,25.63823089
2457042.71,1644.831,3.029,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.698808468,0.000499627,78.61032502,11.94408049,254.4,400.0009,,25.70660745
2457042.798,-1210.307,2.781,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.7002729,0.000488062,137.6044034,-744.6614049,264.4,300.0016,,25.59366121
2457043.735,420.114,3.265,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.699663122,0.00053617,153.1911911,0.0,236.8,300.0009,,25.64416487
2457043.808,752.435,3.064,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.699470017,0.00052422,39.97328606,-3526.110287,246.6,300.0009,,25.53686974
2457043.836,-943.887,3.659,"La Silla Observatory, Chile",HD109573,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.698822933,0.000616921,169.9211174,9.531744039,210.0,300.0013,,25.48601917
