Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452990.554,-124.747,8.141,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.953015625,0.012090024,2.32426316,-0.103986173,4.9,899.9961,,-27.39692028
2453158.931,-31.007,5.373,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.970388001,0.00936945,1.87958489,100.3135424,5.2,900.0012,,28.45690112
2453203.816,-636.786,2.301,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.97427346,0.005534922,2.92419834,-0.005718027,12.3,899.977,,16.19554827
2453339.548,-175.667,1.388,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.952744318,0.004798627,2.918708771,-0.009778888,14.6,899.9815,,-29.84707248
2454052.536,-192.151,1.431,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.97240342,0.00589491,2.945540637,-0.002682263,12.3,899.9999,,-29.77179082
2454054.575,382.269,1.54,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.987768598,0.005395023,2.936528655,0.009218687,13.7,900.0006,,-30.01341122
2455517.543,318.179,1.409,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.984518262,0.005100334,2.940554538,0.013333474,14.9,900.0005,,-30.02769729
2456083.854,-55.055,5.451,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.074257105,0.011256285,2.96399287,-0.011782639,6.5,900.0059,,28.28173952
2456084.925,-90.425,6.321,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.004241686,0.011981131,2.970959231,-0.007200551,6.0,900.0002,,27.95863585
2456094.929,-94.323,5.994,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.019366819,0.012111915,2.9690294,0.004908292,6.0,900.0001,,26.0812075
2456096.93,-35.667,3.725,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.176129353,0.009063198,2.963148671,-0.002690431,8.9,899.9944,,25.61020918
2456098.939,-60.879,4.498,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.051652848,0.008394727,2.950571073,-0.012897527,9.1,900.0,,25.09016937
2456119.871,-27.609,5.43,"La Silla Observatory, Chile",GJ1265,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.192129284,0.010199368,2.964051404,-0.028424118,7.8,900.0002,,18.48074768
