Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452888.2622,56.6,6.5,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2452975.1133,46.7,8.2,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453005.0714,41.2,4.3,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453364.0728,-54.2,4.5,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453403.9822,-72.0,5.1,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453579.2561,-34.2,6.8,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453599.3232,-15.9,7.5,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453635.2973,-25.7,6.0,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453659.2479,9.7,4.6,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453693.1606,12.0,5.7,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453727.0642,11.6,4.7,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453743.0368,27.4,4.9,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
2453774.9443,27.7,5.2,"Okayama Astrophysical Observatory (OAO), Japan",81 Cet,JD,"Sato et al. 2008 (PASJ, 60, 1317)",HIDES,Iodine,Wright,,,,,,,,
