Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2458021.574,11.447,3.479,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.476889124,0.003689653,7.094380382,0.00252932,24.7,1799.9982,,-8.595158918
2458021.64,9.204,4.717,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.484633042,0.005136461,7.079238767,-0.052173897,18.8,1799.9982,,-8.782240041
2458021.718,3.958,3.916,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.480276778,0.004115002,7.088643099,0.011356667,22.4,1799.9983,,-9.012842297
2458021.781,13.541,3.319,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.485181152,0.003270441,7.105720304,-0.011593265,27.1,1799.9982,,-9.177062109
2458022.557,2.411,3.959,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488447022,0.004351474,7.122106286,-0.03690289,21.7,1799.9983,,-9.043413552
2458022.623,8.78,4.842,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488807585,0.005464034,7.099374049,0.007117422,18.0,1799.9982,,-9.224158608
2458022.69,-1.625,7.105,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.489748771,0.007961392,7.031752008,0.033389279,13.0,1799.9982,,-9.425306121
2458022.768,3.86,4.008,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.487520842,0.004241725,7.099651923,-0.020276524,21.9,1799.9983,,-9.638359974
2458023.557,4.252,2.82,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.484407642,0.002947523,7.096881307,0.004109536,30.3,1799.9982,,-9.531744633
2458023.653,-0.228,3.712,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.477201579,0.003855969,7.112535344,-0.043497893,23.7,1799.9983,,-9.804268261
2458023.725,-1.982,3.47,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488577738,0.003495201,7.122659524,-0.009366381,25.6,1799.9982,,-10.01430209
2458023.779,4.753,3.144,La Silla Observatory,K2-138,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.484829744,0.002982223,7.158535298,-0.020342662,29.0,1799.9982,,-10.15128098
