Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453287.523,-3.349,0.99,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460036595,0.000578294,6.959015558,-0.021750211,129.4,899.9829,,-27.24071713
2453288.53,-4.539,0.953,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460989091,0.000458425,6.950485469,-0.025153103,163.0,900.0018,,-27.42056867
2453292.515,-6.328,0.971,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461398751,0.000488047,6.949068601,-0.030202131,154.1,900.0007,,-27.95099337
2453293.518,-7.723,0.976,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461146633,0.000512923,6.951070993,-0.033094728,148.0,899.9998,,-28.07737275
2453294.559,-2.65,1.05,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461735516,0.000759853,6.955646977,-0.026514338,100.8,900.0006,,-28.27325518
2453294.661,-2.159,1.063,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459939278,0.000824902,6.951778791,-0.029621506,89.5,899.9824,,-28.44158829
2453295.502,-2.035,0.74,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.458701742,0.000465243,6.950778563,-0.030496807,163.4,899.9958,,-28.25416833
2453295.626,-0.931,0.809,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459628205,0.000605238,6.955417933,-0.030990616,124.0,900.0009,,-28.49222483
2453296.497,0.17,0.951,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.45878289,0.00049123,6.951300733,-0.028258414,153.7,899.983,,-28.33515277
2453296.508,-1.902,0.945,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459627097,0.000474504,6.953562636,-0.030920476,159.9,899.983,,-28.35954216
2453297.501,-1.102,0.741,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459051067,0.000437333,6.955186406,-0.026985488,170.6,899.9782,,-28.4280905
2453298.497,-2.237,0.849,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.45908171,0.000521488,6.950981593,-0.028010397,143.5,899.9828,,-28.49270698
2453309.533,-0.521,0.766,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.459588239,0.000448876,6.954450218,-0.023617663,169.2,900.0008,,-28.83260382
2453310.576,-1.479,0.964,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460020846,0.00046049,6.949406446,-0.024495331,162.2,900.0014,,-28.87656386
2453311.567,-2.565,0.92,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.46022306,0.000442907,6.947863621,-0.025880672,172.6,900.0007,,-28.82800095
2453312.577,-2.862,1.028,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463427657,0.000644038,6.943508499,-0.028199819,119.2,900.0008,,-28.79935932
2453315.563,-3.652,1.002,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.460738937,0.000575983,6.950554646,-0.028729352,132.3,900.0012,,-28.59746452
2453342.523,-1.673,0.97,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.456108528,0.000464994,6.949686326,-0.029921018,159.5,899.9828,,-23.42900484
2453882.879,12.669,0.929,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.464145336,0.000359798,6.995243229,-0.02047186,215.6,1199.9995,,24.26407139
2453886.909,10.499,0.936,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461233435,0.000383805,6.992159692,-0.018477247,202.5,900.0003,,23.11849114
2453887.869,9.162,0.949,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461731477,0.000429461,6.989404949,-0.020733685,181.3,1000.0004,,22.92546058
2454343.752,20.367,1.11,La Silla Observatory,HD197823,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.463678348,0.000732728,7.025908769,-0.014713603,101.6,899.9965,,-15.82119252
