Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2455413.737500,-863.00,15.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455485.603100,-880.00,22.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455538.571300,-996.00,20.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455541.546000,-829.00,18.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455725.883700,-965.00,11.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455726.903800,-796.00,11.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455756.869200,-837.00,19.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455769.887600,-934.00,14.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455777.821900,-846.00,13.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455782.787600,-804.00,13.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455784.872800,-868.00,13.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455795.732600,-962.00,13.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455804.686300,-962.00,15.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455829.720100,-851.00,10.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455832.655600,-966.00,12.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455858.581400,-933.00,23.00,"ESO La Silla, Chile",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",CORALIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455485.353100,-821.00,11.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455486.405100,-953.00,14.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455488.358200,-883.00,13.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455489.371000,-934.00,16.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455519.350900,-1127.00,12.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455523.295000,-1079.00,11.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455524.320500,-1104.00,15.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455525.329200,-1001.00,11.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455527.310900,-963.00,12.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455529.386200,-1010.00,10.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
2455540.321500,-1145.00,18.00,"Observatoire de Haute Provence, France",WASP-52,BJD-UTC,"Hebrard et al. 2013 (2013, A&A, 549A, 134)",SOPHIE,Emission Reference Spectrum (ThAr),Wright,,,,,,,,
